date,Open,High,Low,Close,Volume,Close_MA_30,Close_MA_90,Close_Pct_Change,Volume_MA_30,Year,Month,Quarter,Earnings_Month_Flag
2025-01-30,198.0,201.4,197.67,200.87,24354684.0,180.79733333333334,,-0.015439662778159002,33391867.366666667,2025,1,1,True
2025-01-29,195.555,196.785,193.43,195.41,18218256.0,181.88566666666665,,-0.027181759346841305,32940602.1,2025,1,1,True
2025-01-28,192.745,195.48,190.68,195.3,24157929.0,182.82533333333333,,-0.0005629189908397114,32800119.866666667,2025,1,1,True
2025-01-27,192.41,196.88,190.73,191.81,41728893.0,183.751,,-0.017869943676395383,32871502.5,2025,1,1,True
2025-01-24,198.1,200.9,198.0,200.21,23877521.0,184.89566666666667,,0.04379333715656131,32221508.0,2025,1,1,True
2025-01-23,198.14,200.3,195.2,197.98,26951357.0,185.69966666666667,,-0.011138304779981123,32207026.133333333,2025,1,1,True
2025-01-22,199.06,200.48,197.53,198.37,26200617.0,186.567,,0.0019698959490859203,32136981.6,2025,1,1,True
2025-01-21,199.07,202.29,197.87,198.05,29971292.0,187.40133333333333,,-0.001613147149266525,32104193.933333334,2025,1,1,True
2025-01-17,196.53,197.23,193.75,196.0,27735089.0,188.23733333333334,,-0.010350921484473696,31515763.7,2025,1,1,True
2025-01-16,194.14,195.48,192.81,192.91,17815432.0,189.10066666666668,,-0.015765306122448974,30750596.4,2025,1,1,True
2025-01-15,193.09,196.36,191.86,195.55,21775969.0,189.943,,0.01368513814732264,29872109.866666667,2025,1,1,True
2025-01-14,191.24,191.98,188.3082,189.66,17174854.0,190.64833333333334,,-0.030120173868575906,29111571.166666668,2025,1,1,True
2025-01-13,190.07,191.18,187.36,191.01,21823699.0,191.2576666666667,,0.0071180006327111744,28657985.533333335,2025,1,1,True
2025-01-10,194.295,196.52,190.31,192.04,26665206.0,191.81166666666667,,0.0053923878330977,28149712.033333335,2025,1,1,True
2025-01-08,192.57,196.29,192.38,193.95,24864766.0,192.30166666666668,,0.009945844615705024,27983397.366666667,2025,1,1,True
2025-01-07,197.11,201.0,194.6,195.49,26487244.0,192.82933333333332,,0.007940190770817424,27692997.533333335,2025,1,1,True
2025-01-06,193.98,198.2222,193.85,196.87,29563638.0,193.23966666666666,,0.0070591846130236835,27997070.066666666,2025,1,1,True
2025-01-03,191.37,193.21,189.975,191.79,18596159.0,193.457,,-0.025803829938538136,27965295.5,2025,1,1,True
2025-01-02,190.65,192.0,187.5,189.43,20370828.0,193.64566666666667,,-0.012305125397570227,27647100.6,2025,1,1,True
2024-12-31,191.075,191.96,188.51,189.3,17466919.0,193.78133333333335,,-0.000686269334318701,27547716.666666668,2024,12,4,False
2024-12-30,189.8,192.55,189.12,191.24,14264659.0,193.95133333333334,,0.010248283148441617,27309787.866666667,2024,12,4,False
2024-12-27,194.95,195.32,190.65,192.76,18891362.0,194.25633333333334,,0.00794812800669309,27203747.966666665,2024,12,4,False
2024-12-26,195.15,196.748,194.375,195.6,12057210.0,194.599,,0.014733347167462219,26897671.0,2024,12,4,False
2024-12-24,194.84,196.11,193.78,196.11,10403259.0,194.92033333333336,174.9432222222222,0.0026073619631903355,26474258.0,2024,12,4,False
2024-12-23,192.62,195.1,190.15,194.63,25675014.0,195.23000000000002,175.29211111111113,-0.00754678496762029,25686259.766666666,2024,12,4,False
2024-12-20,185.78,192.89,185.22,191.41,63462934.0,195.22366666666667,175.59433333333334,-0.016544212094743882,26825109.5,2024,12,4,False
2024-12-19,191.625,193.03,188.38,188.51,32265241.0,195.12966666666665,175.86633333333336,-0.015150723577660563,25551891.866666667,2024,12,4,False
2024-12-18,195.22,197.0,187.74,188.4,34166074.0,194.53033333333332,176.16744444444444,-0.0005835234205081585,25228880.166666668,2024,12,4,False
2024-12-17,197.25,201.42,194.98,195.42,43504025.0,194.33666666666667,176.57433333333333,0.03726114649681511,25751069.4,2024,12,4,False
2024-12-16,192.87,199.0,192.62,196.66,44934901.0,194.09133333333332,176.9798888888889,0.00634530754272844,26180834.366666667,2024,12,4,False
2024-12-13,191.01,192.73,189.64,189.82,25143495.0,193.72299999999998,177.30444444444444,-0.03478084002847559,26207128.066666666,2024,12,4,False
2024-12-12,195.0,195.18,191.71,191.96,34817486.0,193.608,177.63777777777779,0.011273838373195844,26760435.733333334,2024,12,4,False
2024-12-11,185.31,195.61,184.85,195.4,67894071.0,193.61133333333333,178.0391111111111,0.017920400083350607,28218307.133333333,2024,12,4,False
2024-12-10,182.845,186.36,181.05,185.17,54813022.0,193.39000000000001,178.37044444444444,-0.052354145342886516,28654444.766666666,2024,12,4,False
2024-12-09,173.96,176.26,173.65,175.37,25389631.0,192.562,178.636,-0.052924339795863196,28704848.433333334,2024,12,4,False
2024-12-06,172.03,175.08,171.86,174.71,21462393.0,191.78633333333335,178.93644444444445,-0.003763471517363226,28521882.966666665,2024,12,4,False
2024-12-05,175.36,176.06,172.33,172.64,21356243.0,190.92866666666666,179.1751111111111,-0.011848205597847938,28360403.833333332,2024,12,4,False
2024-12-04,171.145,174.91,171.06,174.37,31615137.0,190.13933333333333,179.4088888888889,0.010020852641334566,28415198.666666668,2024,12,4,False
2024-12-03,171.49,172.68,170.85,171.34,22248705.0,189.31733333333332,179.5758888888889,-0.01737684234673398,28232319.2,2024,12,4,False
2024-12-02,168.765,172.075,168.57,171.49,23789084.0,188.60333333333332,179.7138888888889,0.0008754523170304562,28431440.933333334,2024,12,4,False
2024-11-29,168.5,169.43,167.16,168.95,14257244.0,187.71666666666667,179.8451111111111,-0.014811359262930868,28180816.766666666,2024,11,4,False
2024-11-27,169.0,169.4832,168.02,169.23,19266511.0,187.03566666666666,180.02744444444446,0.0016572950577093959,28250538.666666668,2024,11,4,False
2024-11-26,167.63,169.82,167.58,169.12,20486720.0,186.30599999999998,180.1431111111111,-0.0006500029545587482,28205972.7,2024,11,4,False
2024-11-25,166.09,168.63,165.6072,167.65,33135263.0,185.493,180.39811111111112,-0.008692052980132425,28421641.266666666,2024,11,4,False
2024-11-22,165.85,166.46,163.9,164.76,38604587.0,184.51999999999998,180.59822222222223,-0.017238294065016535,28879635.3,2024,11,4,False
2024-11-21,173.9,174.13,163.7,167.63,59734379.0,183.59133333333332,180.84300000000002,0.017419276523428007,29987873.133333333,2024,11,4,False
2024-11-20,177.34,177.675,173.78,175.98,18997111.0,182.895,181.12366666666668,0.04981208614209853,29635655.566666666,2024,11,4,False
2024-11-19,173.72,178.87,173.56,178.12,23434925.0,182.43933333333334,181.35788888888888,0.012160472780997855,29796947.766666666,2024,11,4,False
2024-11-18,173.42,175.438,172.9,175.3,20206613.0,181.96833333333333,181.56044444444444,-0.015832023355041525,29791473.933333334,2024,11,4,False
2024-11-15,173.73,174.14,171.22,172.49,32504649.0,181.408,181.7587777777778,-0.01602966343411294,30292731.6,2024,11,4,False
2024-11-14,178.28,178.82,174.3218,175.58,31007457.0,180.886,181.9948888888889,0.017914081975766827,30850824.866666667,2024,11,4,False
2024-11-13,180.46,180.96,178.54,178.88,23184003.0,180.42333333333332,182.1797777777778,0.01879485134981196,30993912.9,2024,11,4,False
2024-11-12,179.82,182.49,179.39,181.62,25134905.0,179.95733333333334,182.36377777777776,0.01531753130590352,31429836.066666666,2024,11,4,False
2024-11-11,178.58,180.545,178.47,180.35,17450354.0,179.432,182.47255555555554,-0.006992621957934153,31664739.233333334,2024,11,4,False
2024-11-08,180.645,180.9,178.08,178.35,22006182.0,178.88933333333333,182.59111111111113,-0.011089548100914892,31542444.833333332,2024,11,4,False
2024-11-07,177.41,181.08,177.19,180.75,25352939.0,178.534,182.77733333333333,0.01345668629100083,30272111.666666668,2024,11,4,False
2024-11-06,173.8,176.94,173.5,176.51,33695538.0,178.13400000000001,182.92966666666663,-0.02345781466113417,30319788.233333334,2024,11,4,False
2024-11-05,169.43,170.53,168.84,169.74,18242050.0,177.512,182.99466666666666,-0.03835476743527266,29788987.433333334,2024,11,4,False
2024-11-04,169.93,170.73,168.011,169.24,21492744.0,176.63933333333333,183.08988888888888,-0.002945681630729391,29055278.066666666,2024,11,4,False
2024-11-01,170.07,172.32,168.88,171.29,31796477.0,175.79366666666664,183.16766666666666,0.012112975655873104,28617330.6,2024,11,4,False
2024-10-31,173.13,176.82,171.0,171.11,44768981.0,175.17000000000002,183.2301111111111,-0.0010508494366278098,29271513.466666665,2024,10,4,True
2024-10-30,180.68,182.02,174.0599,174.46,68890787.0,174.58666666666667,183.3601111111111,0.01957804920811168,30407290.166666668,2024,10,4,True
2024-10-29,167.73,170.38,167.0896,169.68,42169025.0,173.7293333333333,183.38866666666667,-0.027398830677519248,29549788.633333333,2024,10,4,True
2024-10-28,168.75,168.75,163.95,166.72,32138641.0,173.11433333333332,183.41844444444445,-0.01744460160301753,28793975.933333334,2024,10,4,True
2024-10-25,163.67,165.59,163.42,165.27,19828884.0,172.77766666666668,183.4117777777778,-0.008697216890594994,28608617.7,2024,10,4,True
2024-10-24,162.83,163.33,161.01,162.72,22412527.0,172.378,183.28799999999998,-0.015429297513160356,28640288.833333332,2024,10,4,True
2024-10-23,164.76,165.82,161.925,162.78,18280518.0,172.04933333333335,183.18166666666664,0.0003687315634217647,28537764.666666668,2024,10,4,True
2024-10-22,162.98,165.77,162.98,165.14,16568121.0,171.74166666666667,183.09411111111112,0.014498095589138726,28036197.466666665,2024,10,4,True
2024-10-21,162.95,164.5,162.62,164.07,20946455.0,171.49933333333334,183.018,-0.006479350853821009,27992789.133333333,2024,10,4,True
2024-10-18,163.19,164.71,163.08,163.42,19757661.0,171.23033333333336,182.9781111111111,-0.00396172365453773,27858408.366666667,2024,10,4,True
2024-10-17,165.73,166.37,162.76,162.93,21453395.0,171.02966666666666,182.89644444444446,-0.002998409007465286,28098280.066666666,2024,10,4,True
2024-10-16,164.53,165.8,163.74,165.16,16406030.0,170.89399999999998,182.85933333333332,0.013686859387467054,28002930.7,2024,10,4,True
2024-10-15,165.785,167.68,164.625,165.46,20247195.0,170.772,182.77855555555556,0.0018164204407846718,27994946.533333335,2024,10,4,True
2024-10-14,163.64,166.226,163.4,164.96,19016141.0,170.6823333333333,182.66233333333335,-0.0030218783996132093,27524309.133333333,2024,10,4,True
2024-10-11,162.13,163.9,161.235,163.24,15344251.0,170.6316666666667,182.48444444444442,-0.010426770126091167,26748964.6,2024,10,4,True
2024-10-10,160.87,163.07,160.395,162.08,14144068.0,170.4466666666667,182.2891111111111,-0.0071061014457241,25229287.566666666,2024,10,4,True
2024-10-09,163.45,164.84,159.74,161.86,31181774.0,169.976,182.0368888888889,-0.001357354392892418,25635443.0,2024,10,4,True
2024-10-08,163.94,164.725,162.87,164.38,23072733.0,169.518,181.8047777777778,0.015569010255776394,25623369.933333334,2024,10,4,True
2024-10-07,167.72,168.48,162.75,162.98,22463140.0,169.10733333333332,181.57377777777776,-0.008516851198442699,25698587.5,2024,10,4,True
2024-10-04,168.06,168.23,165.48,167.06,19093724.0,168.92633333333333,181.3718888888889,0.025033746471959883,25251556.666666668,2024,10,4,True
2024-10-03,164.41,166.64,163.923,165.86,15073101.0,168.60233333333332,181.14655555555555,-0.007183048006704107,24720411.466666665,2024,10,4,True
2024-10-02,166.42,167.52,164.73,165.86,17760179.0,168.16833333333335,180.94933333333333,0.0,24539617.333333332,2024,10,4,True
2024-10-01,167.685,169.16,164.58,166.99,28338123.0,167.68066666666667,180.74566666666666,0.006812974798022342,24646391.266666666,2024,10,4,True
2024-09-30,163.32,166.15,163.26,165.85,20481303.0,167.19733333333335,180.51655555555556,-0.006826756093179287,24747422.9,2024,9,3,False
2024-09-27,162.81,165.7,162.6261,163.95,21101307.0,166.71733333333336,180.27888888888887,-0.011456135061802875,24717260.4,2024,9,3,False
2024-09-26,163.64,164.08,162.28,162.73,20319336.0,166.11666666666667,179.95811111111112,-0.007441293077157685,24549473.633333333,2024,9,3,False
2024-09-25,161.47,162.81,161.3,161.49,18869199.0,165.61599999999999,179.62655555555557,-0.00761998402261399,24055262.333333332,2024,9,3,False
2024-09-24,163.03,163.2158,160.69,162.29,23332147.0,165.36766666666668,179.13666666666666,0.004953867112514665,24224932.233333334,2024,9,3,False
2024-09-23,164.35,165.49,161.67,161.85,24150852.0,165.12133333333335,178.6991111111111,-0.0027111960071476426,24313535.833333332,2024,9,3,False
2024-09-20,163.5,163.73,162.06,163.59,40896438.0,164.8646666666667,178.24988888888888,0.010750695088044493,24616867.866666667,2024,9,3,False
2024-09-19,163.71,163.79,161.34,162.14,26587733.0,164.5656666666667,177.81955555555555,-0.008863622470811294,24010826.266666666,2024,9,3,False
2024-09-18,159.86,160.5,158.595,159.81,23677315.0,164.0773333333333,177.424,-0.014370297273960664,22503710.533333335,2024,9,3,False
2024-09-17,159.02,160.55,158.375,159.32,20715612.0,163.73199999999997,177.02422222222222,-0.0030661410424880353,21788596.766666666,2024,9,3,False
2024-09-16,157.31,158.25,156.6,158.06,18379775.0,163.44333333333333,176.64922222222222,-0.00790861159929701,21329967.9,2024,9,3,False
2024-09-13,155.43,158.38,155.21,157.46,29591152.0,163.183,176.17422222222223,-0.003796026825256149,21655376.833333332,2024,9,3,False
2024-09-12,153.8,154.82,152.65,154.69,29695048.0,162.91533333333334,175.6932222222222,-0.01759176933824469,21898127.533333335,2024,9,3,False
2024-09-11,149.92,151.5,147.52,151.16,29607693.0,162.528,175.16866666666667,-0.02281983321481673,22275700.033333335,2024,9,3,False
2024-09-10,150.45,151.27,148.34,148.66,31118765.0,161.9786666666667,174.61988888888888,-0.016538766869542254,22760721.5,2024,9,3,False
2024-09-09,152.51,153.4,147.215,148.71,39260451.0,161.46666666666667,174.09444444444443,0.0003363379523746435,23371188.033333335,2024,9,3,False
2024-09-06,157.3,157.83,150.55,150.92,37912130.0,161.05,173.6278888888889,0.014861139129849876,23976337.0,2024,9,3,False
2024-09-05,156.3,159.45,155.9805,157.24,18688747.0,160.86033333333336,173.20222222222222,0.041876490856082915,23884182.066666666,2024,9,3,False
2024-09-04,156.655,159.0,155.9616,156.45,19197458.0,160.57000000000002,172.83322222222225,-0.005024166878656922,23977229.666666668,2024,9,3,False
2024-09-03,161.72,161.85,156.48,157.36,38945301.0,160.3,172.45933333333335,0.005816554809843666,24600499.866666667,2024,9,3,False
2024-08-30,162.615,163.66,161.6925,163.38,22123811.0,160.24733333333333,172.1408888888889,0.038256227758006967,24704088.866666667,2024,8,3,False
2024-08-29,164.31,165.97,160.25,161.78,19699767.0,160.19866666666667,171.78344444444446,-0.009793120332966088,24849272.733333334,2024,8,3,False
2024-08-28,165.035,165.6,161.5284,162.85,16407444.0,160.2243333333333,171.42077777777777,0.006613920138459628,24924718.6,2024,8,3,False
2024-08-27,165.835,166.4426,164.46,164.68,11821941.0,160.31833333333333,171.0631111111111,0.011237334970832125,24279390.833333332,2024,8,3,False
2024-08-26,166.38,167.55,164.455,166.16,14190417.0,160.37766666666667,170.77833333333334,0.008987126548457569,23983313.633333333,2024,8,3,False
2024-08-23,164.72,166.18,163.83,165.62,13955741.0,160.46566666666666,170.5137777777778,-0.003249879634087627,23699733.666666668,2024,8,3,False
2024-08-22,167.26,167.59,163.31,163.8,22493275.0,160.357,170.23044444444443,-0.01098901098901095,23813052.033333335,2024,8,3,False
2024-08-21,165.15,166.85,164.67,165.85,22901997.0,160.35666666666668,169.94833333333332,0.01251526251526247,24074015.233333334,2024,8,3,False
2024-08-20,166.9,168.64,166.82,167.18,18341533.0,160.40066666666664,169.6641111111111,0.008019294543262001,24093393.7,2024,8,3,False
2024-08-19,165.28,166.69,164.26,166.67,22416185.0,160.39,169.34266666666667,-0.0030506041392511785,23895995.766666666,2024,8,3,False
2024-08-16,161.47,165.06,161.13,162.96,24208647.0,160.29366666666664,168.97433333333333,-0.022259554808903737,24020240.566666666,2024,8,3,False
2024-08-15,160.5,161.635,159.61,161.3,31524252.0,160.20533333333333,168.60399999999998,-0.010186548846342625,24367672.066666666,2024,8,3,False
2024-08-14,162.4,163.22,157.71,160.37,40591126.0,160.12666666666667,168.2591111111111,-0.005765654060756353,25043398.4,2024,8,3,False
2024-08-13,163.41,164.73,162.97,164.16,18551690.0,160.21566666666664,167.98855555555554,0.0236328490366029,25032814.766666666,2024,8,3,False
2024-08-12,164.35,164.9,161.84,162.29,15895286.0,160.21566666666664,167.69844444444445,-0.011391325536062369,24784919.4,2024,8,3,False
2024-08-09,160.01,163.79,159.06,163.67,28602285.0,160.27633333333333,167.34566666666666,0.00850329656787241,24933300.5,2024,8,3,False
2024-08-08,160.51,163.69,160.21,162.03,25578839.0,160.2243333333333,166.9608888888889,-0.010020162522148102,24422713.866666667,2024,8,3,False
2024-08-07,161.25,162.98,158.47,158.94,25138573.0,160.11766666666665,166.61777777777777,-0.019070542492131137,24374408.533333335,2024,8,3,False
2024-08-06,159.33,160.57,156.41,158.29,49004561.0,160.067,166.24366666666666,-0.004089593557317306,25218650.066666666,2024,8,3,False
2024-08-05,155.5,164.43,154.93,159.25,53630673.0,160.06466666666668,165.84199999999998,0.006064817739591888,26315818.766666666,2024,8,3,False
2024-08-02,166.44,168.51,164.67,166.66,29130102.0,160.35133333333334,165.63633333333334,0.04653061224489785,26674163.0,2024,8,3,False
2024-08-01,170.25,174.05,168.88,170.76,24531392.0,160.79466666666667,165.5851111111111,0.024600984039361506,26505504.333333332,2024,8,3,False
2024-07-31,173.24,174.245,170.01,171.54,25729090.0,161.35633333333334,165.5498888888889,0.004567814476458265,26373305.733333334,2024,7,3,True
2024-07-30,170.24,171.2299,168.44,170.29,18959686.0,161.994,165.52377777777778,-0.007286930162061278,26018372.166666668,2024,7,3,True
2024-07-29,168.83,170.43,167.99,169.53,20293822.0,162.68966666666665,165.47,-0.004462974925127705,25657540.733333334,2024,7,3,True
2024-07-26,167.15,168.09,164.06,167.0,41336886.0,163.29933333333332,165.42177777777778,-0.014923612339998837,25726755.233333334,2024,7,3,True
2024-07-25,172.52,173.42,167.19,167.28,44851973.0,163.84466666666665,165.375,0.0016766467065867374,25958083.333333332,2024,7,3,True
2024-07-24,173.6,176.19,171.82,172.63,49585203.0,164.35766666666666,165.4158888888889,0.03198230511716882,26987965.2,2024,7,3,True
2024-07-23,182.05,183.61,181.54,181.79,36352714.0,165.2023333333333,165.55544444444445,0.05306146092799624,27559807.066666666,2024,7,3,True
2024-07-22,180.59,182.7,180.23,181.67,24100345.0,166.01266666666666,165.6948888888889,-0.0006601023158590014,27064975.2,2024,7,3,True
2024-07-19,178.88,180.29,177.13,177.66,18881885.0,166.48866666666666,165.80611111111114,-0.022072989486431438,26956911.0,2024,7,3,True
2024-07-18,181.93,182.5,176.47,177.69,25315727.0,167.01899999999998,165.94977777777777,0.0001688618709896339,27144109.666666668,2024,7,3,True
2024-07-17,182.965,183.55,179.9,181.02,20734071.0,167.62466666666666,166.09855555555555,0.01874050312341735,27288330.566666666,2024,7,3,True
2024-07-16,187.36,188.68,183.3736,183.92,18290722.0,168.266,166.18677777777776,0.0160203292453871,27503956.6,2024,7,3,True
2024-07-15,184.92,188.24,184.92,186.53,16474043.0,168.94500000000002,166.28022222222222,0.014190952588081895,27580077.466666665,2024,7,3,True
2024-07-12,185.08,187.11,184.49,185.07,22898406.0,169.59333333333333,166.38877777777776,-0.007827159170106679,27878166.3,2024,7,3,True
2024-07-11,189.845,190.86,185.08,185.57,25625784.0,170.319,166.53411111111112,0.002701680445236887,27982583.266666666,2024,7,3,True
2024-07-10,189.15,191.75,189.03,191.18,15952454.0,171.16333333333333,166.70744444444443,0.030231179608773084,27750931.833333332,2024,7,3,True
2024-07-09,190.31,191.36,188.72,188.98,15141312.0,171.89,166.81966666666668,-0.011507479861910364,27644257.8,2024,7,3,True
2024-07-08,189.895,190.17,187.78,189.03,21035886.0,172.63533333333334,166.90200000000002,0.0002645782622501258,27598247.833333332,2024,7,3,True
2024-07-05,185.855,190.86,185.8,190.6,20967450.0,173.55666666666667,167.0158888888889,0.008305559964026932,27490207.933333334,2024,7,3,True
2024-07-03,184.85,186.09,184.0,185.82,10242126.0,174.374,167.0988888888889,-0.025078698845750313,26780803.733333334,2024,7,3,True
