date,Open,High,Low,Close,Volume,MA_20,MA_200,Daily % Change,Volume_Change,MA_Crossover,Trend Phase
2005-10-10,313.31,314.82,309.15,310.65,11133200.0,280.867,,8.740548865863884,-18.997104233058305,False,Pre-Pandemic
2005-10-11,378.36,391.35,377.43,391.1,18239100.0,285.6105,,25.897312087558365,63.82621348758668,False,Pre-Pandemic
2005-11-01,195.62,197.71,193.18,193.54,13903400.0,280.725,,-50.51393505497316,-23.771458021503257,False,Pre-Pandemic
2005-11-02,186.66,192.32,186.07,187.4,26205700.0,275.32550000000003,,-3.172470807068295,88.48411179999135,False,Pre-Pandemic
2005-11-03,180.44,180.95,177.15,177.8,16040500.0,264.7205,,-5.122732123799356,-38.79003422919441,False,Pre-Pandemic
2005-11-04,193.09,194.8,192.32,193.23,10810100.0,253.84949999999998,,8.678290213723262,-32.60746236089898,False,Pre-Pandemic
2005-11-05,228.9,231.98,227.93,231.29,22934600.0,255.83499999999998,,19.696734461522535,112.15899945421413,False,Pre-Pandemic
2005-11-07,296.4,296.6,291.02,293.35,16763800.0,261.43500000000006,,26.832115525963097,-26.906072048346164,False,Pre-Pandemic
2005-11-08,285.89,286.58,280.62,284.05,15014700.0,264.3365,,-3.1702744162263596,-10.433791861033892,False,Pre-Pandemic
2005-11-10,311.16,312.65,304.86,306.1,17068100.0,265.326,,7.762717831367727,13.675930921030721,False,Pre-Pandemic
2005-11-11,395.12,396.9,388.85,390.4,14113600.0,270.2675,,27.540019601437415,-17.31006966211822,False,Pre-Pandemic
2005-12-01,194.33,195.93,190.5,195.38,16339200.0,265.082,,-49.953893442622956,15.769187166987875,False,Pre-Pandemic
2005-12-04,193.0,194.42,189.41,193.955,14624500.0,255.82225,,-0.7293479373528422,-10.494393850372107,False,Pre-Pandemic
2005-12-05,230.81,232.23,228.2,228.72,17878500.0,246.79825,,17.924260782140177,22.250333344729746,False,Pre-Pandemic
2005-12-07,293.39,294.4,290.93,291.784,11718000.0,251.63444999999996,,27.572577824414136,-34.45758872388623,False,Pre-Pandemic
2005-12-08,283.36,290.2,281.64,289.721,13158600.0,256.7215,,-0.7070298577029566,12.293906810035837,False,Pre-Pandemic
2005-12-09,301.75,311.42,301.0,309.74,20752200.0,263.2095,,6.909751105373796,57.708266836897536,False,Pre-Pandemic
2005-12-10,305.2,307.19,299.0,300.97,18593700.0,266.868,,-2.831406986504803,-10.401306849394276,False,Pre-Pandemic
2005-12-12,414.63,415.21,409.95,412.612,13886200.0,273.3736,,37.094062531149284,-25.317715140074327,False,Pre-Pandemic
2006-01-02,389.86,402.0,387.52,401.78,54190700.0,279.1786,,-2.625226605139952,290.24859212743587,False,Pre-Pandemic
2006-01-03,369.0,369.45,361.3,364.8,24098200.0,281.8861,,-9.204042013041958,-55.530746050521586,False,Pre-Pandemic
2006-01-05,417.85,419.44,398.55,398.9,20701600.0,282.2761,,9.347587719298245,-14.094828659401948,False,Pre-Pandemic
2006-01-06,373.54,382.99,371.6,382.62,12543400.0,291.7301,,-4.081223364251684,-39.40854813154539,False,Pre-Pandemic
2006-01-08,385.11,385.77,375.51,375.51,10915400.0,301.13559999999995,,-1.858240551983692,-12.978937130283652,False,Pre-Pandemic
2006-01-09,380.995,381.28,377.19,378.6,5340400.0,311.17560000000003,,0.8228808820004874,-51.07462850651373,False,Pre-Pandemic
2006-01-11,478.755,479.13,465.26,467.5,10841700.0,324.8891,,23.48124669836238,103.01288293011761,False,Pre-Pandemic
2006-01-12,485.98,488.39,478.5,480.8,11251500.0,337.3646,,2.844919786096267,3.7798500235203036,False,Pre-Pandemic
2006-02-02,403.93,406.5,395.98,396.04,23591700.0,342.4991,,-17.628951747088184,109.67604319424078,False,Pre-Pandemic
2006-02-03,364.42,381.1,362.2,376.45,36623900.0,347.1191,,-4.94647005352995,55.24061428383711,False,Pre-Pandemic
2006-02-05,401.0,402.49,388.4,394.8,26182300.0,351.5541,,4.874485323416122,-28.510344337986947,False,Pre-Pandemic
2006-02-06,386.84,387.08,377.45,379.44,12760000.0,351.0061,,-3.8905775075987914,-51.26478575220664,False,Pre-Pandemic
2006-02-08,375.6,377.17,365.2,367.23,14181400.0,359.59860000000003,,-3.2179000632511,11.13949843260189,False,Pre-Pandemic
2006-02-10,401.9,406.0,400.8,401.44,7296400.0,369.97285,,9.315687716145193,-48.54950851114841,False,Pre-Pandemic
2006-02-11,467.5,473.73,466.38,469.91,10462900.0,382.03235,,17.056098047030698,43.39811413847925,False,Pre-Pandemic
2006-03-01,422.52,435.67,418.22,435.23,26216100.0,389.20465,,-7.380136621906319,150.5624635617276,False,Pre-Pandemic
2006-03-02,393.79,393.9,372.57,381.555,36527000.0,393.79634999999996,,-12.332559795969944,39.330411464710615,False,Pre-Pandemic
2006-03-03,384.3,387.24,375.76,378.18,23900000.0,397.21835,,-0.884538271022528,-34.56894899663263,False,Pre-Pandemic
2006-03-04,389.75,392.47,387.93,389.7,16229100.0,401.65485,,3.0461684911946563,-32.095815899581595,False,Pre-Pandemic
2006-03-05,396.55,401.5,390.88,394.17,16128200.0,400.73275,,1.1470361816782182,-0.6217227079751808,False,Pre-Pandemic
2006-03-07,420.04,423.77,419.45,423.2,4309000.0,401.80375,,7.36484258061243,-73.2828213935839,False,Pre-Pandemic
2006-03-08,364.98,377.91,363.36,375.39,12641300.0,402.33325,,-11.297258979206049,193.3696913436992,False,Pre-Pandemic
2006-03-10,401.29,406.46,398.19,404.04,10918400.0,402.59025,,7.632062654838978,-13.629136243898966,False,Pre-Pandemic
2006-03-11,472.23,473.75,465.0615,471.798,9805500.0,407.04915,,16.77012177012176,-10.192885404454866,False,Pre-Pandemic
2006-04-01,443.9,448.96,439.75,445.24,30542200.0,410.53565,,-5.629103980940997,211.48029167304063,False,Pre-Pandemic
2006-04-04,390.0,404.9,388.14,404.34,31399900.0,411.82264999999995,,-9.186056958045107,2.808245640458118,False,Pre-Pandemic
2006-04-05,395.03,398.87,392.21,394.75,9294600.0,408.18514999999996,,-2.371766335262393,-70.39926878748022,False,Pre-Pandemic
2006-04-08,379.56,380.68,371.75,373.85,10180200.0,402.83765,,-5.294490183660539,9.528113097927825,False,Pre-Pandemic
2006-04-10,404.97,415.77,403.05,415.7,13310200.0,403.82065,,11.194329276447768,30.74595783972809,False,Pre-Pandemic
2006-04-12,483.0,487.43,479.35,484.85,9790000.0,409.24065,,16.634592254029368,-26.447386215083167,False,Pre-Pandemic
2006-05-01,446.0,451.55,441.5,451.24,21594900.0,412.06265,,-6.932040837372389,120.58120531154239,False,Pre-Pandemic
2006-05-04,407.7,414.57,402.82,407.99,26794100.0,413.49014999999997,,-9.58469993794876,24.07605499446628,False,Pre-Pandemic
2006-05-05,397.6,400.68,391.78,394.3,12117800.0,414.84364999999997,,-3.35547439888233,-54.77437196994861,False,Pre-Pandemic
2006-05-06,376.18,381.45,374.15,374.44,11105800.0,413.49365,,-5.036774029926461,-8.351350905279842,False,Pre-Pandemic
2006-05-07,421.52,422.8,415.64,421.46,9961200.0,411.07115000000005,,12.557419079158194,-10.306326424030686,False,Pre-Pandemic
2006-05-09,379.87,385.4,377.44,384.36,8140400.0,408.52765,,-8.802733355478566,-18.278922218206638,False,Pre-Pandemic
2006-05-10,414.7,418.24,410.86,411.81,11568000.0,410.04040000000003,,7.141742116765526,42.1060390152818,False,Pre-Pandemic
2006-05-12,487.4,489.44,484.89,487.0,8197700.0,415.4814,,18.258420145212597,-29.134681881051172,False,Pre-Pandemic
2006-06-01,456.87,470.5,453.24,465.66,35478200.0,419.2794,,-4.3819301848049275,332.78236578552526,False,Pre-Pandemic
2006-06-02,385.25,389.9,379.56,385.1,17862900.0,418.8259,,-17.300176094145947,-49.65105332288561,False,Pre-Pandemic
2006-06-03,380.66,383.4,367.14,368.1,17861500.0,416.0709,,-4.41443780836146,-0.007837473198635259,False,Pre-Pandemic
2006-06-04,407.0,413.89,405.43,411.18,17179800.0,417.8604,,11.703341483292572,-3.8165887523444297,False,Pre-Pandemic
2006-06-06,376.585,390.0,376.3,389.99,20499000.0,417.1579,,-5.153460771438301,19.32036461425628,False,Pre-Pandemic
2006-06-07,423.375,425.38,421.98,423.19,7366800.0,414.7275000000001,,8.513038795866557,-64.06263720181472,False,Pre-Pandemic
2006-06-09,382.1,383.19,379.66,380.14,7440700.0,411.47249999999997,,-10.172735650653376,1.0031492642667006,False,Pre-Pandemic
2006-06-10,410.22,421.91,409.7501,420.5,14658300.0,412.2805,,10.617141053296164,97.00162619108417,False,Pre-Pandemic
2006-06-11,473.77,479.66,472.33,476.95,9973000.0,416.3905000000001,,13.424494649227103,-31.96346097432854,False,Pre-Pandemic
2006-06-12,486.96,492.4,484.52,488.71,8891600.0,422.1335,,2.465667260719151,-10.843276847488214,False,Pre-Pandemic
2006-07-02,383.14,383.7,363.345,367.92,33227100.0,419.74449999999996,,-24.716089296310685,273.6908992757209,False,Pre-Pandemic
2006-07-03,364.42,368.45,358.15,364.45,20736800.0,413.7245,,-0.9431398130028357,-37.59070156589049,False,Pre-Pandemic
2006-07-04,412.56,412.85,404.02,406.16,14037700.0,411.4705,,11.44464261215532,-32.30537016318815,False,Pre-Pandemic
2006-07-06,393.24,394.86,386.5,386.51,17804700.0,410.3965,,-4.837994878865482,26.834880357893386,False,Pre-Pandemic
2006-07-07,426.05,427.89,415.88,420.45,12071700.0,411.704,,8.78114408424102,-32.199363089521306,False,Pre-Pandemic
2006-07-08,371.5,379.73,371.15,377.95,7885900.0,411.8795,,-10.1082173861339,-34.67448660917684,False,Pre-Pandemic
2006-07-09,379.39,381.75,377.4,378.49,7676300.0,409.73099999999994,,0.14287604180447389,-2.6579084188234736,False,Pre-Pandemic
2006-07-11,476.955,479.02,471.77,472.57,9784400.0,414.1415,,24.856667283151456,27.46244935711215,False,Pre-Pandemic
2006-07-12,490.23,491.8,482.42,482.64,9319200.0,417.683,,2.130901242144012,-4.75450717468624,False,Pre-Pandemic
2006-08-02,368.24,370.69,354.67,369.08,41566500.0,411.787,,-23.52892424995856,346.0307751738346,False,Pre-Pandemic
2006-08-03,353.78,360.03,350.5411,353.88,23467700.0,406.198,,-4.118348325566268,-43.541794473915296,False,Pre-Pandemic
2006-08-05,395.11,397.12,390.05,394.78,10226900.0,406.682,,11.557590143551488,-56.42137917222395,False,Pre-Pandemic
2006-08-06,387.75,394.27,378.59,393.3,20698200.0,407.942,,-0.3748923451035946,102.38977598294694,False,Pre-Pandemic
2006-08-08,382.82,384.5,379.09,381.0,11474900.0,406.433,,-3.1273836765827623,-44.56087969002136,False,Pre-Pandemic
2006-08-09,376.72,380.79,376.72,377.85,6160600.0,405.82599999999996,,-0.8267716535433012,-46.31238616458532,False,Pre-Pandemic
2006-08-11,470.35,481.74,468.6,475.0,15914000.0,408.4165,,25.711261082440107,158.31899490309388,False,Pre-Pandemic
2006-08-12,481.94,488.6,480.0,484.11,7941800.0,413.61499999999995,,1.9178947368421184,-50.09551338444137,False,Pre-Pandemic
2006-09-01,466.15,473.4,460.94,466.9001,25558200.0,415.935005,,-3.5549565181467013,221.81873126998917,False,Pre-Pandemic
2006-09-02,371.45,374.4,356.11,358.77,23800900.0,410.026005,298.0036755,-23.15915117602245,-6.875679820957659,True,Pre-Pandemic
2006-09-03,355.47,358.53,341.5,343.0,27792900.0,402.740505,299.2174255,-4.395573765922456,16.772474990441545,True,Pre-Pandemic
2006-09-05,395.7,409.0,393.75,408.8,18262900.0,404.78450499999997,300.5985255,19.183673469387763,-34.289332887176215,True,Pre-Pandemic
2006-09-06,392.19,395.43,387.25,388.2904,12302600.0,405.976525,301.5598275,-5.017025440313116,-32.63610927070728,True,Pre-Pandemic
2006-09-08,382.8,384.68,376.36,376.94,8613300.0,404.515525,302.5447275,-2.9231729653887872,-29.987970022596855,True,Pre-Pandemic
2006-09-10,424.8,431.95,423.42,429.0,15151400.0,406.64002500000004,304.1821775,13.811216639252933,75.9070275039764,True,Pre-Pandemic
2006-09-11,476.5,479.49,471.86,472.63,9748600.0,409.249025,305.5709775,10.170163170163171,-35.65875100650765,True,Pre-Pandemic
2006-10-01,464.42,470.25,462.04,469.76,18176000.0,413.83952500000004,307.0227775,-0.6072403359922096,86.4472847383214,True,Pre-Pandemic
2006-10-02,362.0,364.5,353.14,362.61,30416500.0,413.045525,308.3357775,-22.80951975476839,67.34430017605635,True,Pre-Pandemic
2006-10-03,343.5,344.5,331.55,337.5,38612500.0,406.292025,309.0649275,-6.924795234549519,26.945901073430534,True,Pre-Pandemic
2006-10-04,407.61,417.17,405.25,416.38,18621500.0,402.979025,310.2448275,23.371851851851844,-51.77338944642279,True,Pre-Pandemic
2006-10-05,408.31,411.71,401.86,402.98,12362000.0,404.674025,311.5844275,-3.218214131322339,-33.61437048572886,True,Pre-Pandemic
2006-10-07,423.44,425.23,416.38,418.2,8863900.0,407.890025,312.75192749999997,3.7768623753039687,-28.297201100145607,True,Pre-Pandemic
2006-10-08,373.88,377.67,372.46,374.2,8515200.0,406.861025,313.9310775,-10.521281683405071,-3.9339342727241933,True,Pre-Pandemic
2006-10-10,431.56,437.85,422.39,426.65,19557600.0,408.528525,315.21757749999995,14.01656867985035,129.67869222096957,True,Pre-Pandemic
